SensorName,Timestamp,x,y,z,payload
Gyroscope,1638507167454,0.0014647373463958502,0.003462106455117464,-0.0013315794058144093,
Gyroscope,1638507167465,0.0014647373463958502,-0.0029294746927917004,-0.00026631588116288185,
Gyroscope,1638507167475,0.0014647373463958502,-0.001864211168140173,-0.00026631588116288185,
Gyroscope,1638507167487,-0.0006657897029072046,-0.001864211168140173,0.001864211168140173,
Gyroscope,1638507167500,0.0003994738217443228,0.00026631588116288185,-0.0013315794058144093,
Gyroscope,1638507167510,0.0003994738217443228,-0.0007989476434886456,-0.00026631588116288185,
Gyroscope,1638507167522,-0.0006657897029072046,0.0013315794058144093,-0.00026631588116288185,
Gyroscope,1638507167536,-0.001731053227558732,0.00026631588116288185,-0.0013315794058144093,
Gyroscope,1638507167550,-0.0006657897029072046,0.0023968429304659367,-0.00026631588116288185,
Gyroscope,1638507167563,0.0014647373463958502,-0.001864211168140173,-0.0013315794058144093,
Gyroscope,1638507167573,0.0025300008710473776,0.00026631588116288185,0.0029294746927917004,
Gyroscope,1638507167586,0.0003994738217443228,0.00026631588116288185,-0.00026631588116288185,
Gyroscope,1638507167600,0.0014647373463958502,-0.001864211168140173,0.0007989476434886456,
Gyroscope,1638507167613,0.0014647373463958502,0.0023968429304659367,-0.0013315794058144093,
Gyroscope,1638507167625,0.0003994738217443228,0.00026631588116288185,0.0029294746927917004,
Gyroscope,1638507167637,0.0003994738217443228,0.0023968429304659367,0.0029294746927917004,
Gyroscope,1638507167651,-0.0006657897029072046,0.00026631588116288185,0.0029294746927917004,
Gyroscope,1638507167667,0.0025300008710473776,-0.003994738217443228,-0.0023968429304659367,
Gyroscope,1638507167677,-0.0006657897029072046,0.003462106455117464,-0.0013315794058144093,
Gyroscope,1638507167690,0.0014647373463958502,0.0045273699797689915,-0.0023968429304659367,
Gyroscope,1638507167702,-0.001731053227558732,0.0023968429304659367,0.0007989476434886456,
Gyroscope,1638507167713,0.0003994738217443228,-0.0007989476434886456,-0.00026631588116288185,
Gyroscope,1638507167725,0.0003994738217443228,-0.0007989476434886456,0.001864211168140173,
Gyroscope,1638507167737,0.004660528153181076,0.00026631588116288185,0.001864211168140173,
Gyroscope,1638507167750,-0.0027963167522102594,-0.0029294746927917004,-0.00026631588116288185,
Gyroscope,1638507167762,0.0003994738217443228,-0.0007989476434886456,-0.00026631588116288185,
Gyroscope,1638507167773,-0.001731053227558732,-0.001864211168140173,-0.0013315794058144093,
Gyroscope,1638507167785,0.004660528153181076,0.0013315794058144093,-0.0013315794058144093,
Gyroscope,1638507167798,0.0025300008710473776,-0.0007989476434886456,-0.00026631588116288185,
Gyroscope,1638507167810,-0.0006657897029072046,0.006657897029072046,0.0007989476434886456,
