,SensorName,Timestamp,x,y,z,payload
0,Accelerometer,1635536470903,0.0005988696357235312,-0.11917505413293839,9.805891036987305,
0,Accelerometer,1635536470926,-0.03772878646850586,-0.1431298404932022,9.81068229675293,
0,Accelerometer,1635536470952,0.010180783458054066,-0.12396601587533951,9.820263862609863,
0,Accelerometer,1635536470974,-0.052101656794548035,-0.16708463430404663,9.782535552978516,
0,Accelerometer,1635536470996,-0.01856495812535286,-0.12875697016716003,9.773552894592285,
0,Accelerometer,1635536471022,-0.032937828451395035,-0.15271176397800446,9.815473556518555,
0,Accelerometer,1635536471044,-0.04731070250272751,-0.11438409984111786,9.731032371520996,
0,Accelerometer,1635536471069,-0.01856495812535286,-0.15750271081924438,9.815473556518555,
0,Accelerometer,1635536471092,-0.02814687229692936,-0.17187558114528656,9.78732681274414,
0,Accelerometer,1635536471116,-0.052101656794548035,-0.17666654288768768,9.81068229675293,
0,Accelerometer,1635536471142,0.0005988696357235312,-0.15750271081924438,9.77774429321289,
0,Accelerometer,1635536471164,0.0005988696357235312,-0.1383388787508011,9.825055122375488,
0,Accelerometer,1635536471186,-0.013774001970887184,-0.12875697016716003,9.79211711883545,
0,Accelerometer,1635536471211,-0.008983044885098934,-0.14792080223560333,9.76876163482666,
0,Accelerometer,1635536471236,-0.013774001970887184,-0.08084739744663239,9.8016996383667,
0,Accelerometer,1635536471260,-0.008983044885098934,-0.17666654288768768,9.78732681274414,
0,Accelerometer,1635536471284,-0.004192087333649397,-0.12396601587533951,9.782535552978516,
0,Accelerometer,1635536471309,-0.02814687229692936,-0.17187558114528656,9.829846382141113,
0,Accelerometer,1635536471331,0.0005988696357235312,-0.1383388787508011,9.796908378601074,
0,Accelerometer,1635536471356,-0.008983044885098934,-0.1431298404932022,9.825055122375488,
0,Accelerometer,1635536471382,-0.023355916142463684,-0.10480218380689621,9.77774429321289,
0,Accelerometer,1635536471404,-0.042519744485616684,-0.16708463430404663,9.796908378601074,
0,Accelerometer,1635536471429,-0.023355916142463684,-0.1622936725616455,9.820263862609863,
0,Accelerometer,1635536471453,-0.013774001970887184,-0.16708463430404663,9.8016996383667,
0,Accelerometer,1635536471478,-0.042519744485616684,-0.13354793190956116,9.834038734436035,
0,Accelerometer,1635536471504,-0.032937828451395035,-0.1431298404932022,9.796908378601074,
0,Accelerometer,1635536471528,0.0005988696357235312,-0.15271176397800446,9.834038734436035,
0,Accelerometer,1635536471553,-0.03772878646850586,-0.13354793190956116,9.77774429321289,
0,Accelerometer,1635536471578,-0.023355916142463684,-0.12396601587533951,9.773552894592285,
0,Accelerometer,1635536471603,-0.023355916142463684,-0.13354793190956116,9.79211711883545,
0,Accelerometer,1635536471628,-0.01856495812535286,-0.15750271081924438,9.763970375061035,
0,Accelerometer,1635536471653,-0.03772878646850586,-0.08084739744663239,9.820263862609863,
0,Accelerometer,1635536471678,-0.02814687229692936,-0.15271176397800446,9.79211711883545,
0,Accelerometer,1635536471703,-0.023355916142463684,-0.12875697016716003,9.796908378601074,
0,Accelerometer,1635536471726,-0.02814687229692936,-0.11438409984111786,9.825055122375488,
0,Accelerometer,1635536471750,-0.008983044885098934,-0.17666654288768768,9.81068229675293,
0,Accelerometer,1635536471775,-0.023355916142463684,-0.12396601587533951,9.805891036987305,
0,Accelerometer,1635536471800,-0.038327656686306,-0.11917505413293839,9.721450805664062,
0,Accelerometer,1635536471825,0,-0.17187558114528656,9.965789794921875,
0,Accelerometer,1635536471850,0.033536698669195175,-0.1431298404932022,9.75917911529541,
0,Accelerometer,1635536471875,-0.00479095708578825,-0.1622936725616455,9.78732681274414,
0,Accelerometer,1635536471897,-0.043118614703416824,-0.1383388787508011,9.754388809204102,
0,Accelerometer,1635536471921,-0.0095819141715765,-0.1383388787508011,9.763970375061035,
0,Accelerometer,1635536471943,-0.053299397230148315,-0.1383388787508011,9.815473556518555,
0,Accelerometer,1635536471984,-0.04850843921303749,-0.13354793190956116,9.79211711883545,
0,Accelerometer,1635536471991,-0.0287457425147295,-0.1383388787508011,9.75917911529541,
0,Accelerometer,1635536472017,-0.05928809568285942,-0.14372871816158295,9.820263862609863,
0,Accelerometer,1635536472044,-0.007785305380821228,-0.1401354968547821,9.811281204223633,
0,Accelerometer,1635536472068,-0.004192087333649397,-0.16049706935882568,9.802298545837402,
0,Accelerometer,1635536472092,-0.014971740543842316,-0.10899427533149719,9.82146167755127,
0,Accelerometer,1635536472114,0.007186435628682375,-0.17666654288768768,9.765767097473145,
0,Accelerometer,1635536472141,-0.025751395151019096,-0.12456488609313965,9.793913841247559,
0,Accelerometer,1635536472164,0.002994348295032978,-0.14372871816158295,9.840625762939453,
0,Accelerometer,1635536472186,0.002994348295032978,-0.14372871816158295,9.854399681091309,
0,Accelerometer,1635536472210,-0.025751395151019096,-0.1341467946767807,9.79810619354248,
0,Accelerometer,1635536472236,0.012576262466609478,-0.17726540565490723,9.78912353515625,
0,Accelerometer,1635536472261,-0.04491522163152695,-0.1724744588136673,9.807687759399414,
0,Accelerometer,1635536472282,0.012576262466609478,-0.14851966500282288,9.812479019165039,
0,Accelerometer,1635536472308,-0.025751395151019096,-0.15810158848762512,9.779541015625,
0,Accelerometer,1635536472333,-0.016169480979442596,-0.18205636739730835,9.784332275390625,
0,Accelerometer,1635536472355,-0.07425983250141144,-0.15810158848762512,9.840625762939453,
0,Accelerometer,1635536472379,-0.03054235130548477,-0.15810158848762512,9.807687759399414,
0,Accelerometer,1635536472405,-0.016169480979442596,-0.13893775641918182,9.779541015625,
0,Accelerometer,1635536472428,-0.016169480979442596,-0.16289253532886505,9.807687759399414,
0,Accelerometer,1635536472453,-0.05928809568285942,-0.11019201576709747,9.854399681091309,
0,Accelerometer,1635536472477,-0.020960437133908272,-0.153310626745224,9.802897453308105,
0,Accelerometer,1635536472501,-0.0017966089071705937,-0.1341467946767807,9.779541015625,
0,Accelerometer,1635536472525,-0.03054235130548477,-0.1341467946767807,9.802897453308105,
0,Accelerometer,1635536472548,-0.006587565876543522,-0.13893775641918182,9.784332275390625,
0,Accelerometer,1635536472573,0.007785305380821228,-0.19642923772335052,9.779541015625,
0,Accelerometer,1635536472599,-0.006587565876543522,-0.16289253532886505,9.774749755859375,
0,Accelerometer,1635536472623,0.03233896195888519,-0.11977392435073853,9.812479019165039,
0,Accelerometer,1635536472647,-0.0017966089071705937,-0.15810158848762512,9.817270278930664,
0,Accelerometer,1635536472669,-0.011378522962331772,-0.15810158848762512,9.812479019165039,
0,Accelerometer,1635536472693,-0.006587565876543522,-0.12935584783554077,9.78912353515625,
0,Accelerometer,1635536472719,0.007785305380821228,-0.18684732913970947,9.769959449768066,
0,Accelerometer,1635536472742,-0.025751395151019096,-0.1341467946767807,9.826252937316895,
0,Accelerometer,1635536472766,0.017367219552397728,-0.1916382908821106,9.774749755859375,
0,Accelerometer,1635536472789,-0.006587565876543522,-0.15810158848762512,9.779541015625,
0,Accelerometer,1635536472816,-0.04970617964863777,-0.18205636739730835,9.817270278930664,
0,Accelerometer,1635536472837,-0.04491522163152695,-0.14851966500282288,9.802897453308105,
0,Accelerometer,1635536472859,-0.0017966089071705937,-0.114982970058918,9.793913841247559,
0,Accelerometer,1635536472883,-0.016169480979442596,-0.14851966500282288,9.802897453308105,
0,Accelerometer,1635536472909,-0.016169480979442596,-0.14372871816158295,9.850207328796387,
0,Accelerometer,1635536472933,-0.016169480979442596,-0.18205636739730835,9.774749755859375,
0,Accelerometer,1635536472956,-0.0017966089071705937,-0.13893775641918182,9.793913841247559,
0,Accelerometer,1635536472981,-0.011378522962331772,-0.14851966500282288,9.79810619354248,
0,Accelerometer,1635536473006,-0.038327656686306,-0.17187558114528656,9.81068229675293,
0,Accelerometer,1635536473028,0.005389826837927103,-0.15271176397800446,9.815473556518555,
0,Accelerometer,1635536473054,-0.043118614703416824,-0.1814575046300888,9.78732681274414,
0,Accelerometer,1635536473075,0.0005988696357235312,-0.18624845147132874,9.853201866149902,
0,Accelerometer,1635536473102,-0.043118614703416824,-0.10001122951507568,9.77774429321289,
0,Accelerometer,1635536473126,-0.023954786360263824,-0.14792080223560333,9.82924747467041,
0,Accelerometer,1635536473150,-0.004192087333649397,-0.12875697016716003,9.75917911529541,
0,Accelerometer,1635536473174,-0.004192087333649397,-0.15750271081924438,9.843620300292969,
0,Accelerometer,1635536473198,-0.04790957272052765,-0.15750271081924438,9.820263862609863,
0,Accelerometer,1635536473224,-0.023954786360263824,-0.1622936725616455,9.81068229675293,
0,Accelerometer,1635536473246,-0.033536698669195175,-0.15271176397800446,9.805891036987305,
0,Accelerometer,1635536473268,-0.052700527012348175,-0.15271176397800446,9.76876163482666,
0,Accelerometer,1635536473291,0.010180783458054066,-0.12875697016716003,9.848411560058594,
0,Accelerometer,1635536473316,-0.019163828343153,-0.1622936725616455,9.782535552978516,
0,Accelerometer,1635536473340,-0.033536698669195175,-0.15750271081924438,9.79211711883545,
0,Accelerometer,1635536473364,-0.0287457425147295,-0.15271176397800446,9.820263862609863,
0,Accelerometer,1635536473391,-0.008983044885098934,-0.14792080223560333,9.79211711883545,
0,Accelerometer,1635536473413,-0.004192087333649397,-0.16708463430404663,9.848411560058594,
0,Accelerometer,1635536473436,-0.008983044885098934,-0.15271176397800446,9.796908378601074,
0,Accelerometer,1635536473461,-0.019163828343153,-0.17666654288768768,9.834038734436035,
0,Accelerometer,1635536473485,-0.01437287125736475,-0.17187558114528656,9.796908378601074,
0,Accelerometer,1635536473510,-0.01437287125736475,-0.17187558114528656,9.820263862609863,
0,Accelerometer,1635536473534,-0.0287457425147295,-0.17187558114528656,9.78732681274414,
0,Accelerometer,1635536473561,-0.023954786360263824,-0.1622936725616455,9.79211711883545,
0,Accelerometer,1635536473586,-0.0287457425147295,-0.10959314554929733,9.805891036987305,
0,Accelerometer,1635536473609,-0.013774001970887184,-0.16708463430404663,9.782535552978516,
0,Accelerometer,1635536473632,-0.0287457425147295,-0.1622936725616455,9.834038734436035,
0,Accelerometer,1635536473654,-0.004192087333649397,-0.12396601587533951,9.76876163482666,
0,Accelerometer,1635536473678,-0.038327656686306,-0.09522027522325516,9.82924747467041,
0,Accelerometer,1635536473702,-0.062282443046569824,-0.15271176397800446,9.81068229675293,
0,Accelerometer,1635536473726,-0.0287457425147295,-0.17666654288768768,9.79211711883545,
0,Accelerometer,1635536473752,-0.04790957272052765,-0.12875697016716003,9.749597549438477,
0,Accelerometer,1635536473775,-0.019163828343153,-0.1431298404932022,9.78732681274414,
