,SensorName,Timestamp,x,y,z,payload
0,Accelerometer,1635534427667,0.153310626745224,-0.19822585582733154,9.84002685546875,
0,Accelerometer,1635534427691,0.18744619190692902,-0.23176254332065582,9.849010467529297,
0,Accelerometer,1635534427714,0.19702811539173126,-0.21738967299461365,9.792716026306152,
0,Accelerometer,1635534427736,0.19223715364933014,-0.21259872615337372,9.811880111694336,
0,Accelerometer,1635534427759,0.16768349707126617,-0.2509263753890991,9.755586624145508,
0,Accelerometer,1635534427782,0.17726540565490723,-0.22218063473701477,9.774150848388672,
0,Accelerometer,1635534427805,0.14851966500282288,-0.19822585582733154,9.774150848388672,
0,Accelerometer,1635534427827,0.19223715364933014,-0.26050829887390137,9.750795364379883,
0,Accelerometer,1635534427853,0.1724744588136673,-0.2269715964794159,9.84002685546875,
0,Accelerometer,1635534427876,0.20661002397537231,-0.23176254332065582,9.778942108154297,
0,Accelerometer,1635534427901,0.2018190622329712,-0.19822585582733154,9.816072463989258,
0,Accelerometer,1635534427926,0.16289253532886505,-0.246135413646698,9.820862770080566,
0,Accelerometer,1635534427950,0.16768349707126617,-0.21738967299461365,9.755586624145508,
0,Accelerometer,1635534427975,0.18684732913970947,-0.1886439323425293,9.844219207763672,
0,Accelerometer,1635534428000,0.16289253532886505,-0.21259872615337372,9.797507286071777,
0,Accelerometer,1635534428024,0.153310626745224,-0.26050829887390137,9.802298545837402,
0,Accelerometer,1635534428050,0.18205636739730835,-0.246135413646698,9.807088851928711,
0,Accelerometer,1635534428075,0.21619193255901337,-0.23655350506305695,9.830445289611816,
0,Accelerometer,1635534428099,0.17726540565490723,-0.19822585582733154,9.787925720214844,
0,Accelerometer,1635534428122,0.18684732913970947,-0.23176254332065582,9.820862770080566,
0,Accelerometer,1635534428148,0.15810158848762512,-0.2509263753890991,9.787925720214844,
0,Accelerometer,1635534428170,0.1341467946767807,-0.21738967299461365,9.820862770080566,
0,Accelerometer,1635534428195,0.15810158848762512,-0.23176254332065582,9.797507286071777,
0,Accelerometer,1635534428219,0.21619193255901337,-0.22218063473701477,9.774150848388672,
0,Accelerometer,1635534428242,0.1724744588136673,-0.2509263753890991,9.816072463989258,
0,Accelerometer,1635534428264,0.12935584783554077,-0.2509263753890991,9.778942108154297,
0,Accelerometer,1635534428286,0.1724744588136673,-0.2078077644109726,9.830445289611816,
0,Accelerometer,1635534428310,0.20601116120815277,-0.2078077644109726,9.807088851928711,
0,Accelerometer,1635534428334,0.153310626745224,-0.21738967299461365,9.820862770080566,
0,Accelerometer,1635534428358,0.15810158848762512,-0.24134446680545807,9.807088851928711,
0,Accelerometer,1635534428381,0.16768349707126617,-0.2652992606163025,9.797507286071777,
0,Accelerometer,1635534428405,0.1724744588136673,-0.24134446680545807,9.844219207763672,
0,Accelerometer,1635534428430,0.14851966500282288,-0.26050829887390137,9.830445289611816,
0,Accelerometer,1635534428455,0.13893775641918182,-0.246135413646698,9.783134460449219,
0,Accelerometer,1635534428477,0.15810158848762512,-0.25571733713150024,9.825654029846191,
0,Accelerometer,1635534428500,0.19642923772335052,-0.21259872615337372,9.807088851928711,
0,Accelerometer,1635534428525,0.1724744588136673,-0.26050829887390137,9.7316312789917,
0,Accelerometer,1635534428550,0.18684732913970947,-0.26050829887390137,9.802298545837402,
0,Accelerometer,1635534428575,0.1826552450656891,-0.24134446680545807,9.811880111694336,
0,Accelerometer,1635534428599,0.18744619190692902,-0.20301680266857147,9.787925720214844,
0,Accelerometer,1635534428622,0.15870045125484467,-0.21738967299461365,9.778942108154297,
0,Accelerometer,1635534428647,0.15870045125484467,-0.25571733713150024,9.797507286071777,
0,Accelerometer,1635534428672,0.1491185426712036,-0.18385298550128937,9.811880111694336,
0,Accelerometer,1635534428699,0.19223715364933014,-0.24134446680545807,9.783733367919922,
0,Accelerometer,1635534428725,0.19223715364933014,-0.25571733713150024,9.802298545837402,
0,Accelerometer,1635534428747,0.12995471060276031,-0.23655350506305695,9.783733367919922,
0,Accelerometer,1635534428770,0.19223715364933014,-0.2078077644109726,9.84002685546875,
0,Accelerometer,1635534428794,0.17307332158088684,-0.19822585582733154,9.830445289611816,
0,Accelerometer,1635534428819,0.19223715364933014,-0.23655350506305695,9.830445289611816,
0,Accelerometer,1635534428846,0.22158177196979523,-0.21259872615337372,9.792716026306152,
0,Accelerometer,1635534428872,0.19223715364933014,-0.2078077644109726,9.802298545837402,
0,Accelerometer,1635534428899,0.2018190622329712,-0.26050829887390137,9.774150848388672,
0,Accelerometer,1635534428926,0.1491185426712036,-0.25571733713150024,9.797507286071777,
0,Accelerometer,1635534428962,0.1634914129972458,-0.25571733713150024,9.820862770080566,
0,Accelerometer,1635534428976,0.1682823747396469,-0.23176254332065582,9.816072463989258,
0,Accelerometer,1635534429001,0.15870045125484467,-0.2652992606163025,9.830445289611816,
0,Accelerometer,1635534429026,0.12995471060276031,-0.2509263753890991,9.792716026306152,
0,Accelerometer,1635534429049,0.15870045125484467,-0.17906202375888824,9.807088851928711,
0,Accelerometer,1635534429074,0.17307332158088684,-0.19822585582733154,9.863383293151855,
0,Accelerometer,1635534429099,0.20720888674259186,-0.24134446680545807,9.792716026306152,
0,Accelerometer,1635534429121,0.1826552450656891,-0.19343489408493042,9.797507286071777,
0,Accelerometer,1635534429144,0.13474567234516144,-0.22218063473701477,9.783733367919922,
0,Accelerometer,1635534429170,0.15390948951244354,-0.26050829887390137,9.844219207763672,
0,Accelerometer,1635534429194,0.1682823747396469,-0.2652992606163025,9.783733367919922,
0,Accelerometer,1635534429218,0.17786428332328796,-0.22218063473701477,9.811880111694336,
0,Accelerometer,1635534429243,0.2167908102273941,-0.17906202375888824,9.783733367919922,
0,Accelerometer,1635534429269,0.2359546422958374,-0.23176254332065582,9.825654029846191,
0,Accelerometer,1635534429291,0.15390948951244354,-0.23176254332065582,9.830445289611816,
0,Accelerometer,1635534429316,0.20720888674259186,-0.19343489408493042,9.787925720214844,
0,Accelerometer,1635534429340,0.20720888674259186,-0.2078077644109726,9.896320343017578,
0,Accelerometer,1635534429363,0.20241793990135193,-0.21738967299461365,9.787925720214844,
0,Accelerometer,1635534429390,0.17307332158088684,-0.2652992606163025,9.872365951538086,
0,Accelerometer,1635534429422,0.19283601641654968,-0.2509263753890991,9.863383293151855,
0,Accelerometer,1635534429435,0.20122019946575165,-0.20301680266857147,9.792716026306152,
0,Accelerometer,1635534429458,0.17726540565490723,-0.21259872615337372,9.746004104614258,
0,Accelerometer,1635534429482,0.114982970058918,-0.22218063473701477,9.825654029846191,
0,Accelerometer,1635534429504,0.153310626745224,-0.2509263753890991,9.759778022766113,
0,Accelerometer,1635534429528,0.1724744588136673,-0.19822585582733154,9.787925720214844,
0,Accelerometer,1635534429550,0.16768349707126617,-0.22218063473701477,9.759778022766113,
0,Accelerometer,1635534429573,0.16768349707126617,-0.17427106201648712,9.802298545837402,
0,Accelerometer,1635534429598,0.2209828943014145,-0.2078077644109726,9.839427947998047,
0,Accelerometer,1635534429623,0.18684732913970947,-0.246135413646698,9.736422538757324,
0,Accelerometer,1635534429648,0.17726540565490723,-0.1886439323425293,9.759778022766113,
0,Accelerometer,1635534429670,0.16289253532886505,-0.169480100274086,9.778942108154297,
0,Accelerometer,1635534429692,0.19642923772335052,-0.246135413646698,9.807088851928711,
0,Accelerometer,1635534429718,0.153310626745224,-0.246135413646698,9.783134460449219,
0,Accelerometer,1635534429743,0.16768349707126617,-0.2652992606163025,9.774150848388672,
0,Accelerometer,1635534429765,0.20122019946575165,-0.27488115429878235,9.787925720214844,
0,Accelerometer,1635534429790,0.16768349707126617,-0.21738967299461365,9.792716026306152,
0,Accelerometer,1635534429814,0.18205636739730835,-0.24134446680545807,9.802298545837402,
0,Accelerometer,1635534429840,0.12875697016716003,-0.18385298550128937,9.797507286071777,
0,Accelerometer,1635534429862,0.17726540565490723,-0.21259872615337372,9.839427947998047,
0,Accelerometer,1635534429884,0.22038403153419495,-0.23176254332065582,9.783134460449219,
0,Accelerometer,1635534429909,0.153310626745224,-0.2269715964794159,9.811281204223633,
0,Accelerometer,1635534429934,0.1431298404932022,-0.2269715964794159,9.802298545837402,
0,Accelerometer,1635534429958,0.15810158848762512,-0.18385298550128937,9.802298545837402,
0,Accelerometer,1635534429983,0.17726540565490723,-0.23176254332065582,9.811281204223633,
0,Accelerometer,1635534430005,0.1431298404932022,-0.246135413646698,9.811281204223633,
0,Accelerometer,1635534430031,0.1622936725616455,-0.21738967299461365,9.764569282531738,
0,Accelerometer,1635534430055,0.20122019946575165,-0.24134446680545807,9.774150848388672,
0,Accelerometer,1635534430080,0.14792080223560333,-0.21738967299461365,9.85859203338623,
0,Accelerometer,1635534430102,0.18205636739730835,-0.24134446680545807,9.830445289611816,
0,Accelerometer,1635534430126,0.20122019946575165,-0.1886439323425293,9.835235595703125,
0,Accelerometer,1635534430151,0.18205636739730835,-0.2269715964794159,9.820862770080566,
0,Accelerometer,1635534430175,0.14792080223560333,-0.23655350506305695,9.778942108154297,
0,Accelerometer,1635534430198,0.17187558114528656,-0.23655350506305695,9.769360542297363,
0,Accelerometer,1635534430222,0.19642923772335052,-0.22218063473701477,9.792716026306152,
0,Accelerometer,1635534430246,0.20122019946575165,-0.2700901925563812,9.783134460449219,
0,Accelerometer,1635534430270,0.1814575046300888,-0.19343489408493042,9.797507286071777,
0,Accelerometer,1635534430294,0.18624845147132874,-0.246135413646698,9.754987716674805,
0,Accelerometer,1635534430318,0.1383388787508011,-0.25571733713150024,9.849010467529297,
0,Accelerometer,1635534430344,0.15271176397800446,-0.2844630777835846,9.807088851928711,
0,Accelerometer,1635534430367,0.19642923772335052,-0.24134446680545807,9.778942108154297,
0,Accelerometer,1635534430390,0.19103941321372986,-0.246135413646698,9.792716026306152,
0,Accelerometer,1635534430415,0.22517497837543488,-0.19822585582733154,9.764569282531738,
0,Accelerometer,1635534430439,0.17726540565490723,-0.24134446680545807,9.787925720214844,
0,Accelerometer,1635534430464,0.14851966500282288,-0.21259872615337372,9.759778022766113,
0,Accelerometer,1635534430487,0.14851966500282288,-0.246135413646698,9.783733367919922,
0,Accelerometer,1635534430510,0.2018190622329712,-0.23655350506305695,9.797507286071777,
0,Accelerometer,1635534430533,0.2018190622329712,-0.2844630777835846,9.807088851928711,
0,Accelerometer,1635534430558,0.19223715364933014,-0.2078077644109726,9.811880111694336,
0,Accelerometer,1635534430583,0.16768349707126617,-0.26050829887390137,9.802298545837402,
