SensorName,Timestamp,x,y,z,payload
Accelerometer,1636226881255,0.12276827543973923,-0.11079088598489761,9.773552894592285,
Accelerometer,1636226881268,0.15151402354240417,-0.08683609962463379,9.787925720214844,
Accelerometer,1636226881280,0.12755922973155975,-0.11079088598489761,9.853800773620605,
Accelerometer,1636226881295,0.18025976419448853,-0.09641800820827484,9.783134460449219,
Accelerometer,1636226881309,0.1563049703836441,-0.10599992424249649,9.829846382141113,
Accelerometer,1636226881321,0.17067784070968628,-0.11079088598489761,9.797507286071777,
Accelerometer,1636226881334,0.14672306180000305,-0.11079088598489761,9.778343200683594,
Accelerometer,1636226881345,0.18505071103572845,-0.10120896995067596,9.783134460449219,
Accelerometer,1636226881359,0.20960436761379242,-0.08204513788223267,9.811281204223633,
Accelerometer,1636226881370,0.1946326345205307,-0.11558184027671814,9.834636688232422,
Accelerometer,1636226881381,0.15151402354240417,-0.05809035524725914,9.877157211303711,
Accelerometer,1636226881394,0.15151402354240417,-0.08204513788223267,9.764569282531738,
Accelerometer,1636226881406,0.16109593212604523,-0.10599992424249649,9.849010467529297,
Accelerometer,1636226881418,0.14193210005760193,-0.1251637488603592,9.820862770080566,
Accelerometer,1636226881430,0.16109593212604523,-0.11558184027671814,9.797507286071777,
Accelerometer,1636226881442,0.20002245903015137,-0.10599992424249649,9.829846382141113,
Accelerometer,1636226881455,0.16109593212604523,-0.08683609962463379,9.834636688232422,
Accelerometer,1636226881467,0.1563049703836441,-0.09641800820827484,9.839427947998047,
Accelerometer,1636226881477,0.16109593212604523,-0.11558184027671814,9.867574691772461,
Accelerometer,1636226881489,0.137141153216362,-0.09162705391645432,9.839427947998047,
Accelerometer,1636226881502,0.18085862696170807,-0.06288131326436996,9.8016996383667,
Accelerometer,1636226881515,0.2239772379398346,-0.10599992424249649,9.797507286071777,
Accelerometer,1636226881527,0.1563049703836441,-0.05809035524725914,9.806489944458008,
Accelerometer,1636226881540,0.20002245903015137,-0.12995471060276031,9.806489944458008,
Accelerometer,1636226881551,0.1856495887041092,-0.1251637488603592,9.806489944458008,
Accelerometer,1636226881563,0.15151402354240417,-0.13953661918640137,9.853800773620605,
Accelerometer,1636226881575,0.14193210005760193,-0.08204513788223267,9.839427947998047,
Accelerometer,1636226881589,0.17606768012046814,-0.12037279456853867,9.797507286071777,
Accelerometer,1636226881601,0.137141153216362,-0.10120896995067596,9.806489944458008,
Accelerometer,1636226881613,0.12276827543973923,-0.09162705391645432,9.839427947998047,
Accelerometer,1636226881626,0.16169479489326477,-0.11558184027671814,9.797507286071777,
Accelerometer,1636226881638,0.15211288630962372,-0.09162705391645432,9.825654029846191,
Accelerometer,1636226881651,0.19523149728775024,-0.11079088598489761,9.8016996383667,
Accelerometer,1636226881663,0.19044055044651031,-0.11558184027671814,9.844219207763672,
