,SensorName,Timestamp,x,y,z,payload
0,Gyroscope,1635536411814,0,0.003861580276861787,-0.001997369108721614,
0,Gyroscope,1635536411835,0.0010652635246515274,-0.0003994738217443228,0.00013315794058144093,
0,Gyroscope,1635536411860,-0.001997369108721614,0.0030626326333731413,0.0003994738217443228,
0,Gyroscope,1635536411882,0.0011984214652329683,0.0009321055840700865,-0.004926843568682671,
0,Gyroscope,1635536411904,0.0011984214652329683,-0.0022636849898844957,0.0003994738217443228,
0,Gyroscope,1635536411927,0.0011984214652329683,0.001997369108721614,0.0003994738217443228,
0,Gyroscope,1635536411952,0.0011984214652329683,0.0009321055840700865,0.0014647373463958502,
0,Gyroscope,1635536411976,-0.0009321055840700865,0.0009321055840700865,-0.001731053227558732,
0,Gyroscope,1635536411999,0.0011984214652329683,-0.0011984214652329683,0.0003994738217443228,
0,Gyroscope,1635536412025,0.005459475331008434,-0.00013315794058144093,-0.001731053227558732,
0,Gyroscope,1635536412047,0.00013315794058144093,0.0030626326333731413,-0.0006657897029072046,
0,Gyroscope,1635536412072,0.0011984214652329683,-0.0022636849898844957,0.0025300008710473776,
0,Gyroscope,1635536412096,-0.0009321055840700865,0.004127896390855312,0.0025300008710473776,
0,Gyroscope,1635536412119,0.00013315794058144093,0.0009321055840700865,-0.003861580276861787,
0,Gyroscope,1635536412144,0.00013315794058144093,-0.0011984214652329683,0.0003994738217443228,
0,Gyroscope,1635536412166,0.003328948514536023,0.0009321055840700865,0.0014647373463958502,
0,Gyroscope,1635536412191,-0.0009321055840700865,-0.0011984214652329683,0.0003994738217443228,
0,Gyroscope,1635536412217,0.00013315794058144093,0.0009321055840700865,0.0003994738217443228,
0,Gyroscope,1635536412239,-0.0009321055840700865,-0.00013315794058144093,-0.0006657897029072046,
0,Gyroscope,1635536412263,0.0022636849898844957,0.0009321055840700865,0.0003994738217443228,
0,Gyroscope,1635536412288,-0.0009321055840700865,-0.00013315794058144093,-0.0006657897029072046,
0,Gyroscope,1635536412314,0.00013315794058144093,0.0009321055840700865,-0.0006657897029072046,
0,Gyroscope,1635536412338,-0.0009321055840700865,0.0030626326333731413,0.0025300008710473776,
0,Gyroscope,1635536412363,-0.001997369108721614,0.0030626326333731413,0.0003994738217443228,
0,Gyroscope,1635536412385,0.00013315794058144093,0.0009321055840700865,-0.0027963167522102594,
0,Gyroscope,1635536412407,-0.001997369108721614,-0.0011984214652329683,-0.0027963167522102594,
0,Gyroscope,1635536412432,0.0022636849898844957,-0.00013315794058144093,0.0003994738217443228,
0,Gyroscope,1635536412457,-0.0009321055840700865,-0.0011984214652329683,0.0014647373463958502,
0,Gyroscope,1635536412482,-0.004127896390855312,0.0030626326333731413,-0.0006657897029072046,
0,Gyroscope,1635536412505,0.00013315794058144093,0.0009321055840700865,0.0003994738217443228,
0,Gyroscope,1635536412530,-0.001997369108721614,0.001997369108721614,-0.001731053227558732,
0,Gyroscope,1635536412553,0.0011984214652329683,0.0009321055840700865,0.0003994738217443228,
0,Gyroscope,1635536412576,0.00013315794058144093,0.004127896390855312,0.0003994738217443228,
0,Gyroscope,1635536412603,-0.001997369108721614,0.001997369108721614,0.0014647373463958502,
0,Gyroscope,1635536412628,-0.001997369108721614,0.0009321055840700865,0.0014647373463958502,
0,Gyroscope,1635536412651,-0.001997369108721614,-0.00013315794058144093,0.004660528153181076,
0,Gyroscope,1635536412682,-0.0009321055840700865,0.0030626326333731413,0.003595264395698905,
0,Gyroscope,1635536412707,0.00013315794058144093,-0.0011984214652329683,-0.0006657897029072046,
0,Gyroscope,1635536412730,0.003328948514536023,-0.0011984214652329683,0.0014647373463958502,
0,Gyroscope,1635536412755,-0.0030626326333731413,-0.00013315794058144093,0.0003994738217443228,
0,Gyroscope,1635536412779,0.0011984214652329683,-0.00013315794058144093,0.0025300008710473776,
0,Gyroscope,1635536412803,-0.0009321055840700865,-0.00013315794058144093,0.0014647373463958502,
0,Gyroscope,1635536412828,-0.0009321055840700865,-0.00013315794058144093,0.003595264395698905,
0,Gyroscope,1635536412859,-0.001997369108721614,-0.0011984214652329683,-0.001731053227558732,
0,Gyroscope,1635536412880,0.0022636849898844957,0.001997369108721614,0.0025300008710473776,
0,Gyroscope,1635536412905,0.0011984214652329683,-0.0011984214652329683,0.0014647373463958502,
0,Gyroscope,1635536412927,0.003328948514536023,-0.0011984214652329683,0.0014647373463958502,
0,Gyroscope,1635536412951,-0.0030626326333731413,0.0009321055840700865,0.0014647373463958502,
0,Gyroscope,1635536412974,0.0011984214652329683,0.0030626326333731413,0.0003994738217443228,
0,Gyroscope,1635536412999,0.0011984214652329683,-0.00013315794058144093,0.0014647373463958502,
0,Gyroscope,1635536413022,0.0022636849898844957,-0.003328948514536023,0.0003994738217443228,
0,Gyroscope,1635536413047,0.00013315794058144093,-0.003328948514536023,0.0003994738217443228,
0,Gyroscope,1635536413072,0.0022636849898844957,0.001997369108721614,-0.001731053227558732,
0,Gyroscope,1635536413097,-0.001997369108721614,-0.0011984214652329683,-0.0006657897029072046,
