SensorName,Timestamp,x,y,z,payload
Gyroscope,1637611238373,-0.0009321055840700865,-0.00013315794058144093,-0.001997369108721614,
Gyroscope,1637611238384,-0.0009321055840700865,-0.005459475331008434,-0.0009321055840700865,
Gyroscope,1637611238399,0.0022636849898844957,-0.00013315794058144093,0.0011984214652329683,
Gyroscope,1637611238411,0.00013315794058144093,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611238423,-0.001997369108721614,-0.0011984214652329683,0.00013315794058144093,
Gyroscope,1637611238435,-0.0030626326333731413,-0.00013315794058144093,-0.001997369108721614,
Gyroscope,1637611238445,0.0011984214652329683,-0.0022636849898844957,-0.001997369108721614,
Gyroscope,1637611238458,0.0022636849898844957,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611238471,-0.0009321055840700865,0.0009321055840700865,0.003328948514536023,
Gyroscope,1637611238481,-0.004127896390855312,0.0030626326333731413,-0.0009321055840700865,
Gyroscope,1637611238494,-0.0009321055840700865,0.001997369108721614,0.0011984214652329683,
Gyroscope,1637611238506,-0.0030626326333731413,0.0009321055840700865,0.003328948514536023,
Gyroscope,1637611238514,0.0022636849898844957,0.001997369108721614,0.00013315794058144093,
Gyroscope,1637611238527,-0.001997369108721614,-0.00013315794058144093,0.00013315794058144093,
Gyroscope,1637611238543,-0.0009321055840700865,0.0030626326333731413,0.0011984214652329683,
Gyroscope,1637611238555,-0.001997369108721614,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611238564,0.0011984214652329683,-0.0022636849898844957,0.00013315794058144093,
Gyroscope,1637611238579,-0.001997369108721614,-0.0022636849898844957,0.0011984214652329683,
Gyroscope,1637611238593,-0.0009321055840700865,-0.00013315794058144093,0.00013315794058144093,
Gyroscope,1637611238605,0.00013315794058144093,-0.00013315794058144093,0.00013315794058144093,
Gyroscope,1637611238614,-0.001997369108721614,-0.0022636849898844957,-0.0009321055840700865,
Gyroscope,1637611238627,0.0022636849898844957,0.0030626326333731413,-0.0030626326333731413,
Gyroscope,1637611238640,-0.001997369108721614,0.0009321055840700865,-0.001997369108721614,
Gyroscope,1637611238652,-0.0009321055840700865,0.001997369108721614,0.00013315794058144093,
Gyroscope,1637611238667,-0.0009321055840700865,-0.0022636849898844957,0.00013315794058144093,
Gyroscope,1637611238676,0.00013315794058144093,-0.00013315794058144093,-0.0009321055840700865,
Gyroscope,1637611238687,0.0011984214652329683,0.0009321055840700865,-0.0009321055840700865,
Gyroscope,1637611238699,0.00013315794058144093,-0.003328948514536023,-0.0009321055840700865,
Gyroscope,1637611238712,0.0011984214652329683,0.001997369108721614,0.0022636849898844957,
Gyroscope,1637611238723,0.0011984214652329683,0.001997369108721614,-0.0009321055840700865,
Gyroscope,1637611238736,0.00013315794058144093,-0.003328948514536023,0.0011984214652329683,
Gyroscope,1637611238747,0.0011984214652329683,-0.00013315794058144093,0.00013315794058144093,
Gyroscope,1637611238761,-0.0030626326333731413,-0.004394211806356907,0.00013315794058144093,
Gyroscope,1637611238772,0.004394211806356907,-0.00013315794058144093,-0.0009321055840700865,
Gyroscope,1637611238786,0.0011984214652329683,-0.004394211806356907,-0.0030626326333731413,
Gyroscope,1637611238801,0.0011984214652329683,0.001997369108721614,-0.001997369108721614,
Gyroscope,1637611238813,0.00013315794058144093,-0.0011984214652329683,0.00013315794058144093,
Gyroscope,1637611238826,-0.0009321055840700865,0.001997369108721614,-0.001997369108721614,
Gyroscope,1637611238837,0.0011984214652329683,-0.004394211806356907,-0.0009321055840700865,
Gyroscope,1637611238849,0.00013315794058144093,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611238859,0.00013315794058144093,-0.0022636849898844957,0.0022636849898844957,
Gyroscope,1637611238872,-0.001997369108721614,-0.00013315794058144093,-0.0030626326333731413,
Gyroscope,1637611238883,-0.001997369108721614,-0.00013315794058144093,-0.0009321055840700865,
Gyroscope,1637611238902,-0.001997369108721614,0.0030626326333731413,0.00013315794058144093,
Gyroscope,1637611238909,-0.0009321055840700865,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611238920,-0.0030626326333731413,0.001997369108721614,0.0011984214652329683,
Gyroscope,1637611238931,-0.0030626326333731413,0.001997369108721614,0.00013315794058144093,
Gyroscope,1637611238944,-0.0009321055840700865,-0.00013315794058144093,-0.001997369108721614,
Gyroscope,1637611238955,-0.0030626326333731413,-0.0022636849898844957,0.0022636849898844957,
Gyroscope,1637611238969,0.0011984214652329683,0.0009321055840700865,-0.0030626326333731413,
Gyroscope,1637611238980,-0.001997369108721614,-0.0022636849898844957,0.0011984214652329683,
Gyroscope,1637611238993,0.00013315794058144093,0.0009321055840700865,0.00013315794058144093,
Gyroscope,1637611239006,-0.0009321055840700865,0.0009321055840700865,-0.0009321055840700865,
Gyroscope,1637611239018,0.00013315794058144093,0.00519315991550684,-0.001997369108721614,
Gyroscope,1637611239029,0.00013315794058144093,0.001997369108721614,-0.0009321055840700865,
Gyroscope,1637611239041,-0.0009321055840700865,0.00519315991550684,0.00013315794058144093,
